ID,Deputados,Órgãos,Votações
203,"73424, 73446, 73485, 73539, 73554, 73561, 73602, 73691, 73767, 73795, 73985, 74000, 74018, 74084, 74300, 74316, 74333, 74337, 74340, 74341, 74356, 74362, 74449, 74453, 74467, 74564, 74573, 74591, 74635, 74648, 74685, 74742, 74745, 74749, 74756, 74805, 74811, 74812, 74835",2016,"14072-14, 15995-18, 18842-12"
204,"73427, 73428, 73431, 73441, 73471, 73475, 73476, 73554, 73555, 73579, 73643, 73645, 73778, 73792, 73897, 73981, 73982, 73987, 73990, 74075, 74090, 74112, 74125, 74192, 74225, 74291, 74454, 74456, 74477, 74520, 74529, 74537, 74545, 74552, 74555, 74576, 74577, 74580, 74583, 74585, 74648, 74658, 74680, 74693, 74695, 74697, 74747, 74771, 74795, 74841, 74846, 74847, 74850, 97707",2018,"27678-2, 27760-2, 27762-2, 27763-2"
207,"65498, 73424, 73460, 73535, 73689, 74085, 74198, 74206, 74238, 74305, 74364, 74423, 74445, 74449, 74450, 74454, 74458, 74476, 74550, 74585, 74586, 74685, 74687, 74698, 74798, 74804, 74807, 74809, 74811",2006,"27798-2, 27799-2, 27800-2, 27830-2"
208,"65498, 73434, 73456, 73459, 73464, 73470, 73476, 73482, 73490, 73561, 73570, 73592, 73603, 73652, 73666, 73667, 73672, 73681, 73684, 73686, 73885, 73891, 74016, 74194, 74208, 74216, 74297, 74305, 74343, 74344, 74360, 74362, 74405, 74444, 74463, 74470, 74562, 74563, 74575, 74578, 74590, 74655, 74656, 74672, 74675, 74690, 74699, 74753, 74771, 74777, 74779, 74807, 74813, 74853",2014,"15140-41, 16063-17, 16932-30, 16939-40, 18048-7, 20399-20, 21039-18"
209,"73451, 73454, 73567, 73572, 73588, 73661, 73761, 73765, 73777, 74094, 74100, 74137, 74306, 74329, 74333, 74354, 74431, 74448, 74456, 74462, 74479, 74549, 74550, 74559, 74560, 74644, 74647, 74658, 74673, 74680, 74687, 74744, 74803, 74851",2011,"27655-2, 27659-2, 27785-2, 27810-2, 27811-2, 27817-2, 27818-2, 27819-2"
211,"73592, 73602, 73691, 73986, 73987, 74072, 74075, 74084, 74085, 74087, 74094, 74097, 74099, 74340, 74342, 74343, 74345, 74346, 74349, 74351, 74357, 74360, 74364, 74687, 74747",2017,"27155-3, 27422-2, 27442-2, 27459-2, 27618-2, 27867-2"
213,"73441, 73446, 73461, 73466, 73485, 73491, 73534, 73539, 73545, 73557, 73567, 73585, 73602, 73653, 73775, 73777, 73780, 73885, 74212, 74248, 74295, 74337, 74342, 74357, 74417, 74434, 74557, 74592, 74656, 74681, 74691, 74767, 74779, 74810, 74841, 74851, 74860",2004,Nenhuma votação
219,"73427, 73434, 73442, 73460, 73461, 73464, 73467, 73559, 73569, 73573, 73596, 73662, 73672, 73681, 73686, 73772, 73775, 73781, 74021, 74069, 74087, 74108, 74124, 74195, 74199, 74200, 74304, 74329, 74349, 74351, 74356, 74358, 74364, 74427, 74448, 74455, 74459, 74535, 74549, 74553, 74554, 74558, 74561, 74565, 74581, 74584, 74588, 74590, 74591, 74632, 74637, 74672, 74686, 74691, 74694, 74744, 74778, 74779, 74783, 74810, 74833, 74845, 74860, 97707",2002,"13388-8, 22812-10, 22853-5, 22913-9, 22945-9, 22947-8, 22950-9, 23015-8, 23094-8, 23095-8, 23100-8, 23101-8, 23102-8, 23109-8, 23113-8, 23114-8, 23143-8, 23224-9, 23229-8, 23264-8, 23301-10, 27624-2"
222,"73427, 73434, 73442, 73460, 73461, 73464, 73467, 73559, 73569, 73573, 73596, 73662, 73672, 73681, 73686, 73772, 73781, 74021, 74069, 74087, 74108, 74124, 74195, 74199, 74200, 74304, 74329, 74349, 74351, 74356, 74358, 74364, 74427, 74448, 74455, 74459, 74535, 74549, 74553, 74554, 74558, 74561, 74565, 74581, 74584, 74588, 74590, 74591, 74632, 74637, 74672, 74686, 74691, 74694, 74744, 74778, 74779, 74783, 74810, 74833, 74860, 97707",2002,Nenhuma votação
1086,"73446, 73778, 73781, 73896, 74225, 74344, 74362, 74450, 74549, 74575, 74650, 74665, 74777, 74791, 74803, 74810, 74842",5315,Nenhuma votação
1766,"73982, 74097, 74191, 74340, 74341, 74349, 74357, 74360, 74364, 74442",5377,"41681-2, 41682-2, 41688-2"
214,"65498, 73434, 73532, 73666, 73788, 73793, 73909, 73910, 73982, 74014, 74023, 74099, 74100, 74108, 74111, 74189, 74240, 74326, 74345, 74357, 74414, 74426, 74465, 74467, 74538, 74660, 74671, 74786, 74805, 74834",2015,"13721-11, 15149-10, 16487-11"
216,"73454, 73456, 73474, 73483, 73507, 73553, 73574, 73579, 73582, 73592, 73688, 73764, 73768, 73781, 73782, 73792, 73795, 73889, 73895, 73896, 73986, 73989, 74001, 74072, 74077, 74097, 74186, 74191, 74198, 74199, 74238, 74305, 74312, 74321, 74341, 74346, 74351, 74358, 74360, 74365, 74405, 74442, 74443, 74460, 74461, 74466, 74473, 74477, 74541, 74573, 74575, 74665, 74669, 74671, 74759, 74797, 74801, 74813",2001,"18495-53, 18286-22, 27788-2, 27875-2, 27876-2, 27870-2, 27869-2, 27789-2, 27857-2"
220,"73469, 73487, 73535, 73682, 73793, 73896, 73897, 74298, 74542, 74670, 74677, 74772, 74787, 74793",2010,Nenhuma votação
289,"73424, 73532, 73561, 73567, 73603, 73761, 73888, 73906, 73981, 73983, 73987, 74000, 74005, 74018, 74072, 74344, 74416, 74419, 74453, 74454, 74478, 74555, 74557, 74574, 74592, 74640, 74657, 74660, 74665, 74771, 74848, 97707",5550,"28510-2, 28512-2, 28515-2, 28517-2, 28518-2, 28522-2"
371,"73428, 73431, 73441, 73471, 73475, 73554, 73579, 73643, 73690, 73778, 73888, 73897, 73982, 73987, 74075, 74112, 74291, 74454, 74520, 74537, 74576, 74577, 74583, 74585, 74587, 74680, 74695, 74697, 74751, 74785, 74791, 74795, 74841",2018,Nenhuma votação
447,"73421, 73463, 73468, 73471, 73475, 73477, 73484, 73540, 73574, 73588, 73599, 73603, 73643, 73645, 73677, 73761, 73782, 73904, 73906, 73983, 74023, 74072, 74076, 74079, 74084, 74087, 74090, 74112, 74137, 74191, 74301, 74308, 74319, 74343, 74354, 74439, 74441, 74446, 74448, 74455, 74457, 74459, 74461, 74469, 74478, 74537, 74538, 74547, 74549, 74550, 74557, 74571, 74574, 74579, 74580, 74640, 74663, 74665, 74674, 74676, 74684, 74698, 74763, 74782, 74789, 74792, 74794, 74802, 74808, 74828, 74829, 74840, 74842",2003,27191-37
1008,"73561, 73592, 74075, 74194, 74343, 74562, 74655, 74675, 74690, 74699, 74780, 74799, 74803, 74808",5375,Nenhuma votação
1151,"73435, 73484, 73579, 73603, 74137, 74329, 74457, 74462, 74470, 74571, 74577, 74590, 74656, 74670, 74687, 74695, 74756",5364,35778-2
1222,"73434, 73484, 73569, 73579, 73645, 73981, 74354, 74419, 74457, 74571, 74577, 74695, 74828",5333,Nenhuma votação
1344,"73470, 73475, 73487, 73532, 73888, 73896, 74192, 74199, 74646",180,Nenhuma votação
1345,"73470, 73475, 73487, 73532, 73888, 73896, 74192, 74199, 74646",180,Nenhuma votação
1627,"74016, 74194, 74298, 74405, 74419, 74431, 74452, 74453, 74462, 74464, 74465, 74469, 74472, 74520, 74552, 74556, 74588, 74756",5376,Nenhuma votação
1643,"73428, 73442, 73458, 73459, 73540, 73560, 73595, 73687, 73767, 73775, 73776, 73891, 73983, 74125, 74216, 74305, 74346, 74362, 74416, 74426, 74455, 74478, 74554, 74564, 74588, 74660, 74665, 74691, 74789, 74795, 74805, 74808, 74809, 74812, 74840, 74842",5409,Nenhuma votação
2058,"73569, 73777, 74095, 74469, 74560, 74588, 74592, 74660, 74665, 74742, 74752, 74753, 74785, 74803, 74804, 74805, 74810",5393,47440-2
2080,"73483, 73554, 73569, 73574, 73906, 74225, 74538, 74862",5388,Nenhuma votação
217,"65498, 73456, 73681, 73690, 74216, 74297, 74343, 74362, 74405, 74562, 74575, 74590, 74652, 74655, 74699, 74856",2014,Nenhuma votação
223,"73435, 73446, 73539, 73561, 73579, 73602, 73691, 73767, 73884, 73985, 74000, 74005, 74018, 74084, 74109, 74190, 74209, 74222, 74300, 74316, 74333, 74340, 74341, 74362, 74419, 74449, 74453, 74467, 74564, 74571, 74591, 74635, 74648, 74657, 74695, 74742, 74749, 74756, 74790, 74811, 74812, 74835",2016,Nenhuma votação
224,"73487, 73689, 73778, 73897, 74125, 74542, 74670, 74752, 74772, 74785, 74793",2010,Nenhuma votação
228,"73572, 73588, 74333, 74456, 74462, 74673",2011,Nenhuma votação
234,"74454, 74458, 74476",2006,Nenhuma votação
449,"73421, 73435, 73463, 73471, 73475, 73477, 73484, 73534, 73540, 73587, 73588, 73603, 73643, 73674, 73761, 73994, 74079, 74090, 74112, 74137, 74189, 74319, 74343, 74439, 74441, 74455, 74457, 74461, 74469, 74537, 74538, 74571, 74576, 74579, 74587, 74665, 74674, 74676, 74698, 74763, 74794, 74808, 74828, 74829, 74840, 74842",2003,Nenhuma votação
450,"73421, 73463, 73471, 73477, 73540, 73588, 73761, 73906, 74137, 74308, 74319, 74343, 74354, 74455, 74457, 74469, 74538, 74579, 74640, 74663, 74665, 74674, 74676, 74684, 74698, 74700, 74702, 74763, 74792, 74794, 74802, 74808, 74829, 74842",2003,"14162-10, 14170-10, 14172-10, 14185-10, 14196-10, 14199-10, 14225-10, 14231-10, 14235-10, 27289-11, 27316-14"
451,"73463, 73468, 73471, 73477, 73540, 73588, 73761, 74112, 74137, 74319, 74455, 74457, 74469, 74538, 74579, 74587, 74665, 74676, 74763, 74782, 74794, 74842",2003,Nenhuma votação
478,"73427, 73532, 73540, 73567, 73603, 73761, 73888, 73906, 74000, 74018, 74102, 74427, 74454, 74555, 74592, 74640, 74657, 74835, 74842, 97707",5550,"28529-2, 28531-2, 28532-2, 28533-2, 28534-2, 28539-2, 28540-2, 28541-2, 28543-2, 28550-2, 28552-2, 28558-2"
611,"73460, 74450, 74458, 74476, 74586, 74685",2006,Nenhuma votação
1346,"73470, 73532, 73888, 73896, 74192, 74199, 74646",180,Nenhuma votação
1347,"73470, 73475, 73487, 73532, 73888, 73896, 74192, 74646",180,Nenhuma votação
1649,"73428, 73459, 74805",5409,Nenhuma votação
1653,"73459, 74346, 74455, 74588, 74665",5409,Nenhuma votação
1677,"73454, 73793, 74094, 74298, 74462, 74476, 74538, 74647, 74654, 74670, 74671, 74785, 74787, 74793, 74812",5323,Nenhuma votação
221,"73454, 73456, 73474, 73483, 73486, 73553, 73575, 73579, 73582, 73592, 73653, 73684, 73688, 73764, 73768, 73781, 73782, 73783, 73792, 73795, 73886, 73889, 73895, 73896, 73989, 74001, 74018, 74072, 74077, 74097, 74185, 74186, 74191, 74199, 74238, 74240, 74305, 74312, 74328, 74341, 74351, 74358, 74360, 74365, 74405, 74442, 74443, 74460, 74461, 74466, 74473, 74477, 74541, 74542, 74572, 74575, 74665, 74669, 74671, 74759, 74765, 74783, 74791, 74797, 74801",2001,"19278-14, 19423-17, 20343-12, 21032-19, 27171-14, 27172-13, 27176-14, 27861-2, 28168-2"
232,"73531, 73555, 73575, 73654, 73667, 73685, 73687, 73760, 73771, 73783, 73873, 73906, 73909, 73983, 74084, 74133, 74192, 74194, 74200, 74216, 74235, 74297, 74344, 74345, 74439, 74444, 74459, 74475, 74476, 74562, 74581, 74650, 74668, 74669, 74679, 74690, 74787, 74789, 74792, 74798, 74799, 74842",2009,"14074-9, 15739-14, 18131-15, 18360-24, 18692-29, 19036-12, 19370-30, 20770-25, 27859-2, 27901-2, 28089-2"
236,"73422, 73445, 73451, 73458, 73469, 73595, 73667, 73760, 73794, 73874, 74075, 74094, 74185, 74342, 74355, 74442, 74455, 74548, 74558, 74567, 74592, 74593, 74647, 74674, 74697, 74704, 74785, 74793, 74803, 74804, 74860",2008,"15706-12, 19382-12, 28041-2"
237,"73472, 73545, 73559, 73564, 73570, 73587, 73776, 73886, 73888, 73979, 73987, 74082, 74186, 74305, 74355, 74417, 74427, 74452, 74475, 74553, 74657, 74688, 74742, 74745, 74759, 74778, 74788, 74809, 74860",2012,"15377-29, 27626-3, 27820-2, 27821-2, 27890-2, 27894-2"
238,"73451, 73454, 73572, 73588, 73765, 73777, 73888, 74100, 74120, 74329, 74333, 74456, 74462, 74479, 74559, 74644, 74647, 74673, 74744, 74851, 74861",2011,Nenhuma votação
242,"73575, 73654, 73760, 73771, 74016, 74192, 74194, 74200, 74344, 74345, 74447, 74459, 74562, 74581, 74668, 74669, 74792, 74799",2009,Nenhuma votação
243,"73427, 73428, 73431, 73441, 73471, 73475, 73476, 73554, 73579, 73645, 73764, 73778, 73792, 73794, 73888, 73897, 73979, 73982, 73987, 73990, 74075, 74102, 74112, 74125, 74192, 74225, 74235, 74291, 74454, 74456, 74477, 74520, 74529, 74537, 74545, 74555, 74576, 74580, 74583, 74585, 74587, 74648, 74680, 74695, 74697, 74754, 74768, 74771, 74791, 74795, 74841, 74846, 74850, 74861, 97707",2018,Nenhuma votação
453,"73421, 73435, 73463, 73468, 73471, 73475, 73477, 73484, 73486, 73540, 73574, 73588, 73603, 73645, 73677, 73761, 73782, 73904, 73906, 73983, 74112, 74137, 74191, 74301, 74308, 74319, 74354, 74441, 74446, 74448, 74457, 74459, 74469, 74527, 74537, 74538, 74574, 74576, 74579, 74650, 74663, 74674, 74676, 74684, 74698, 74700, 74702, 74763, 74782, 74794, 74802, 74808, 74828, 74829, 74842",2003,"13874-8, 13977-6, 14149-12, 14159-9, 19813-19, 20002-11, 20218-26, 20631-16"
509,"73434, 73471, 73532, 73534, 73666, 73667, 73674, 73758, 74124, 74592, 74704, 74795, 74809, 74812, 74813",5348,Nenhuma votação
807,"73424, 73532, 73561, 73567, 73603, 73761, 73888, 73906, 73981, 73983, 73987, 74000, 74005, 74018, 74344, 74419, 74427, 74454, 74555, 74574, 74592, 74660, 74771, 74835, 74842, 97707",5550,Nenhuma votação
861,"73424, 73431, 73470, 73482, 73538, 73572, 73645, 73689, 73896, 74321, 74329, 74423, 74449, 74450, 74452, 74458, 74476, 74553, 74555, 74562, 74563, 74579, 74586, 74592, 74685, 74756, 74778, 74780, 74783, 74785, 74791, 74808, 74829, 74835, 74841",5387,Nenhuma votação
1009,"73561, 73686, 73992, 74065, 74075, 74194, 74343, 74447, 74562, 74655, 74675, 74690, 74699, 74799, 74803, 74808, 74848",5375,"35086-2, 35088-2"
1087,"73446, 73778, 73891, 73896, 74225, 74344, 74450, 74549, 74575, 74579, 74650, 74674, 74771, 74777, 74791, 74803, 74842, 74856",5315,Nenhuma votação
1152,"73435, 73560, 73574, 73603, 73645, 74137, 74225, 74364, 74457, 74590, 74656, 74670",5364,Nenhuma votação
1628,"74005, 74016, 74194, 74195, 74298, 74405, 74419, 74431, 74452, 74453, 74462, 74464, 74465, 74469, 74472, 74520, 74549, 74552, 74556, 74561, 74671",5376,Nenhuma votação
226,"73432, 73445, 73469, 73470, 73487, 73535, 73552, 73560, 73595, 73682, 73767, 73778, 73780, 73793, 73896, 73897, 73992, 74072, 74091, 74095, 74100, 74125, 74131, 74207, 74211, 74240, 74298, 74316, 74408, 74419, 74450, 74452, 74472, 74535, 74541, 74542, 74552, 74556, 74584, 74670, 74693, 74772, 74785, 74786, 74787, 74793, 74795, 74796, 74809, 74844, 74845, 74849, 74862",2010,"13814-9, 19891-13, 21347-23, 21431-12, 27191-33, 27651-3"
229,"73434, 73456, 73464, 73470, 73476, 73482, 73490, 73569, 73570, 73592, 73603, 73652, 73654, 73667, 73681, 73684, 73686, 73690, 73891, 74091, 74194, 74208, 74216, 74297, 74343, 74344, 74353, 74360, 74362, 74405, 74444, 74463, 74479, 74559, 74562, 74563, 74590, 74644, 74652, 74655, 74656, 74675, 74690, 74699, 74771, 74777, 74779, 74799, 74807, 74846, 74848, 74856",2014,"15337-15, 16193-14, 17287-16, 17982-16, 18930-9, 19407-14, 19842-12, 20169-24, 20808-46, 21516-8, 27896-3"
230,"73434, 73476, 73482, 73603, 73652, 73690, 73891, 74016, 74194, 74297, 74343, 74344, 74362, 74405, 74562, 74563, 74590, 74655, 74675, 74699, 74799, 74856",2014,Nenhuma votação
233,"73490, 73592, 73691, 73979, 73982, 73985, 73987, 74072, 74075, 74085, 74087, 74094, 74097, 74099, 74177, 74222, 74340, 74342, 74343, 74345, 74349, 74351, 74357, 74360, 74364, 74465, 74654, 74749",2017,"19854-14, 27898-2, 27899-2, 27900-2, 27936-2, 28136-2"
240,"73424, 73460, 73535, 73599, 73689, 74069, 74085, 74177, 74222, 74238, 74305, 74364, 74423, 74445, 74449, 74450, 74454, 74456, 74458, 74476, 74585, 74586, 74685, 74780, 74804, 74807, 74809, 74811, 74860",2006,"16515-16, 20818-18, 28087-2, 28144-2"
241,"73441, 73461, 73466, 73490, 73491, 73534, 73557, 73585, 73653, 73758, 73775, 73777, 74065, 74133, 74212, 74248, 74295, 74319, 74337, 74342, 74357, 74417, 74434, 74458, 74475, 74553, 74582, 74592, 74656, 74681, 74691, 74692, 74767, 74810, 74841, 74851, 74856, 74860",2004,Nenhuma votação
244,"73427, 73434, 73435, 73442, 73460, 73461, 73464, 73467, 73548, 73557, 73559, 73569, 73596, 73662, 73681, 73686, 73772, 73775, 73781, 73907, 74021, 74069, 74087, 74108, 74124, 74195, 74200, 74209, 74329, 74349, 74351, 74356, 74358, 74364, 74427, 74448, 74455, 74459, 74468, 74549, 74553, 74554, 74561, 74565, 74581, 74590, 74632, 74637, 74686, 74691, 74702, 74744, 74778, 74779, 74783, 74784, 74790, 74845, 74860, 97707",2002,Nenhuma votação
247,"73424, 73435, 73446, 73485, 73554, 73560, 73561, 73691, 73767, 73795, 73985, 74018, 74084, 74109, 74209, 74222, 74300, 74316, 74333, 74337, 74340, 74341, 74356, 74362, 74419, 74423, 74449, 74453, 74466, 74467, 74564, 74591, 74648, 74657, 74695, 74742, 74745, 74749, 74756, 74790, 74811, 74812, 74834, 74835, 74847",2016,Nenhuma votação
253,"73434, 73464, 73484, 73569, 73579, 73603, 73761, 73771, 73783, 74134, 74137, 74189, 74297, 74462, 74560, 74655, 74684, 74856",2007,"27564-3, 27566-3, 27567-3, 27571-3, 28151-2, 28152-2, 28154-2, 28155-2, 28204-2, 28206-2, 28207-2, 28208-2, 28209-2, 28210-2, 28211-2"
455,"73435, 73463, 73468, 73471, 73475, 73477, 73484, 73540, 73574, 73587, 73588, 73645, 73677, 73761, 73782, 73904, 73906, 73983, 74076, 74087, 74112, 74137, 74191, 74301, 74308, 74319, 74354, 74439, 74441, 74446, 74448, 74455, 74457, 74459, 74469, 74527, 74537, 74538, 74550, 74574, 74579, 74580, 74587, 74637, 74640, 74663, 74665, 74674, 74676, 74684, 74698, 74700, 74702, 74763, 74777, 74782, 74789, 74792, 74794, 74802, 74808, 74828, 74829, 74842",2003,"13428-13, 18521-29, 26074-16"
808,"73427, 73461, 73485, 73558, 73561, 73603, 73761, 73888, 73906, 73983, 73987, 74000, 74005, 74018, 74102, 74316, 74319, 74344, 74419, 74427, 74454, 74555, 74574, 74592, 74640, 74657, 74660, 74835, 97707",5550,"28802-2, 28804-2, 28805-2, 30209-2"
862,"73424, 73431, 73470, 73482, 73538, 73572, 73874, 74295, 74423, 74449, 74450, 74452, 74458, 74476, 74562, 74579, 74586, 74592, 74674, 74685, 74693, 74778, 74785, 74787, 74791, 74829",5387,Nenhuma votação
1348,"73470, 73475, 73487, 73532, 73888, 73896, 74192, 74199, 74646",180,Nenhuma votação
1629,"74194, 74216, 74298, 74304, 74405, 74419, 74431, 74450, 74452, 74453, 74462, 74464, 74465, 74469, 74472, 74520, 74527, 74552, 74556, 74671",5376,Nenhuma votação
1654,"73459, 73672, 74346, 74554, 74588",5409,Nenhuma votação
218,"73427, 73428, 73475, 73476, 73554, 73579, 73792, 74225, 74520, 74537, 74552, 74576, 74583, 74585, 74587, 74680, 74695, 74697, 74791, 74795, 97707",2018,Nenhuma votação
231,"73464, 73470, 73476, 73561, 73603, 73654, 73672, 74194, 74216, 74297, 74343, 74405, 74559, 74562, 74563, 74575, 74590, 74652, 74655, 74656, 74699, 74777, 74848",2014,Nenhuma votação
245,"73427, 73434, 73435, 73442, 73460, 73461, 73464, 73467, 73548, 73557, 73559, 73569, 73596, 73662, 73681, 73686, 73772, 73775, 73781, 73907, 74021, 74069, 74087, 74108, 74124, 74195, 74200, 74209, 74329, 74349, 74351, 74356, 74358, 74364, 74427, 74448, 74455, 74459, 74468, 74549, 74553, 74554, 74561, 74565, 74581, 74590, 74632, 74637, 74686, 74691, 74702, 74744, 74778, 74779, 74783, 74784, 74790, 74833, 74845, 74860, 97707",2002,28157-2
248,"73435, 73446, 73554, 73561, 74419, 74449, 74591, 74685, 74695, 74749, 74756, 74790",2016,Nenhuma votação
318,"73422, 73458, 73466, 73469, 73595, 73794, 74185, 74355, 74442, 74558, 74592, 74593, 74647, 74660, 74674, 74697, 74704, 74785, 74803",2008,Nenhuma votação
391,"73469, 73470, 73487, 73535, 73552, 73560, 73595, 73689, 73896, 74298, 74356, 74419, 74450, 74458, 74556, 74584, 74592, 74670, 74787, 74793, 74795, 74809",2010,Nenhuma votação
456,"73463, 73475, 73477, 73574, 73588, 73603, 73643, 73645, 73677, 74112, 74319, 74354, 74441, 74455, 74457, 74469, 74537, 74538, 74574, 74579, 74640, 74674, 74698, 74789, 74828",2003,Nenhuma votação
1017,"73561, 74065, 74075, 74194, 74343, 74562, 74655, 74675, 74699, 74799, 74803, 74856",5375,Nenhuma votação
1088,"73896, 74450, 74650, 74777",5315,Nenhuma votação
1156,"73435, 73464, 73535, 73560, 73569, 73574, 73579, 73603, 73645, 74225, 74329, 74457, 74462, 74470, 74571, 74577, 74590, 74656, 74670, 74695, 74756, 74847, 74856",5364,Nenhuma votação
1223,"73434, 73484, 73569, 73579, 73645, 73987, 74099, 74362, 74419, 74457, 74462, 74560, 74695, 74700, 74782, 74828, 74835, 74847, 74856",5333,Nenhuma votação
1349,"73470, 73475, 73487, 73532, 73888, 73896, 74646",180,Nenhuma votação
1630,"74194, 74216, 74298, 74405, 74419, 74431, 74452, 74453, 74464, 74465, 74472, 74520, 74527, 74552, 74556, 74756",5376,Nenhuma votação
1657,"73459, 74095, 74346, 74455, 74588",5409,Nenhuma votação
1659,"73428, 73459, 74346, 74416, 74805",5409,Nenhuma votação
249,"65498, 73434, 73456, 73459, 73464, 73470, 73476, 73482, 73490, 73569, 73570, 73592, 73603, 73654, 73667, 73672, 73681, 73684, 73686, 73690, 73885, 73891, 74016, 74065, 74194, 74208, 74216, 74297, 74343, 74344, 74353, 74360, 74362, 74405, 74463, 74479, 74562, 74568, 74575, 74590, 74644, 74652, 74655, 74656, 74675, 74699, 74771, 74777, 74799, 74807, 74813, 74848, 74853, 74856",2014,"15076-9, 16288-29, 17146-36, 17530-29, 18737-36, 19579-13, 21520-20, 28254-2, 28256-2"
250,"73463, 73485, 73531, 73575, 73654, 73667, 73687, 73760, 73771, 73783, 73873, 73894, 73906, 73909, 74016, 74084, 74200, 74216, 74235, 74297, 74344, 74345, 74439, 74447, 74459, 74475, 74476, 74562, 74568, 74581, 74650, 74669, 74690, 74780, 74787, 74789, 74792, 74798, 74799, 74842",2009,"13560-15, 14950-20, 17113-14, 18761-15, 19845-13, 19991-9, 20031-13, 20128-10, 20167-19, 20214-11, 20561-13, 20675-20, 25582-10, 28187-2, 28189-2"
